indice,timestamp_s,Aceleración,cpm,prof_cm
734,7.34,13.30458,0.0,0.0
735,7.35,12.81137,0.0,0.0
736,7.36,11.89679,0.0,0.0
737,7.37,11.44428,0.0,0.0
738,7.38,11.22881,0.0,0.0
739,7.39,9.603143,0.0,0.0
740,7.40,9.378088,0.0,0.0
741,7.41,11.86327,0.0,0.0
742,7.42,9.471462,0.0,0.0
743,7.43,9.289502,0.0,0.0
744,7.44,10.1179,0.0,0.0
745,7.45,8.937555,0.0,0.0
746,7.46,9.267955,0.0,0.0
747,7.47,9.67018,0.0,0.0
748,7.48,9.018958,0.0,0.0
749,7.49,8.226477,0.0,0.0
750,7.50,7.754819,0.0,0.0
751,7.51,7.685388,0.0,0.0
752,7.52,6.86657,0.0,0.0
753,7.53,6.756437,0.0,0.0
754,7.54,7.232883,0.0,0.0
755,7.55,6.344635,0.0,0.0
756,7.56,5.058948,0.0,0.0
757,7.57,5.702989,0.0,0.0
758,7.58,2.061408,0.0,0.0
759,7.59,3.567361,0.0,0.0
760,7.60,12.30141,0.0,0.0
761,7.61,11.28148,0.0,0.0
762,7.62,14.4107,0.0,0.0
763,7.63,17.37233,0.0,0.0
764,7.64,12.38521,0.0,0.0
765,7.65,15.0284,0.0,0.0
766,7.66,11.33654,0.0,0.0
767,7.67,11.35091,0.0,0.0
768,7.68,10.43154,0.0,0.0
769,7.69,10.2831,0.0,0.0
770,7.70,9.260772,0.0,0.0
771,7.71,11.12346,0.0,0.0
772,7.72,9.287108,0.0,0.0
773,7.73,9.344569,0.0,0.0
774,7.74,8.971074,0.0,0.0
775,7.75,8.992621,0.0,0.0
776,7.76,9.205706,0.0,0.0
777,7.77,9.414001,0.0,0.0
778,7.78,8.219295,0.0,0.0
779,7.79,8.65025,0.0,0.0
780,7.80,8.939949,0.0,0.0
781,7.81,8.8777,0.0,0.0
782,7.82,8.834604,0.0,0.0
783,7.83,8.815451,0.0,0.0
784,7.84,8.60955,0.0,0.0
785,7.85,8.516175,0.0,0.0
786,7.86,8.497022,0.0,0.0
787,7.87,8.475474,0.0,0.0
788,7.88,8.537724,0.0,0.0
789,7.89,8.319851,0.0,0.0
790,7.90,8.046912,0.0,0.0
791,7.91,7.936779,0.0,0.0
792,7.92,7.510611,0.0,0.0
793,7.93,7.800309,0.0,0.0
794,7.94,8.693346,0.0,0.0
795,7.95,8.801085,0.0,0.0
796,7.96,8.717288,0.0,0.0
797,7.97,7.862558,0.0,0.0
798,7.98,7.594408,0.0,0.0
799,7.99,8.444349,0.0,0.0
800,8.00,7.884106,0.0,0.0
801,8.01,9.090784,0.0,0.0
802,8.02,9.370906,0.0,0.0
803,8.03,8.856153,0.0,0.0
804,8.04,9.138668,0.0,0.0
805,8.05,10.33098,0.0,0.0
806,8.06,9.825804,0.0,0.0
807,8.07,11.15698,0.0,0.0
808,8.08,11.77468,0.0,0.0
809,8.09,11.96862,0.0,0.0
810,8.10,11.67413,0.0,0.0
811,8.11,12.25352,0.0,0.0
812,8.12,11.34373,0.0,0.0
813,8.13,11.51611,0.0,0.0
814,8.14,12.13142,0.0,0.0
815,8.15,11.70765,0.0,0.0
816,8.16,11.81299,0.0,0.0
817,8.17,11.79384,0.0,0.0
818,8.18,9.89763,0.0,0.0
819,8.19,11.5616,0.0,0.0
820,8.20,10.12508,0.0,0.0
821,8.21,10.50336,0.0,0.0
822,8.22,10.84095,0.0,0.0
823,8.23,8.034941,0.0,0.0
824,8.24,6.758832,0.0,0.0
825,8.25,6.363788,0.0,0.0
826,8.26,6.440403,0.0,0.0
827,8.27,7.244854,0.0,0.0
828,8.28,7.764396,0.0,0.0
829,8.29,7.912837,0.0,0.0
830,8.30,7.963115,0.0,0.0
831,8.31,7.905654,0.0,0.0
832,8.32,8.001422,0.0,0.0
833,8.33,8.722076,0.0,0.0
834,8.34,9.062054,0.0,0.0
835,8.35,8.087613,0.0,0.0
836,8.36,7.685388,0.0,0.0
837,8.37,7.996634,0.0,0.0
838,8.38,7.793127,0.0,0.0
839,8.39,7.97748,0.0,0.0
840,8.40,6.821081,0.0,0.0
841,8.41,6.086061,0.0,0.0
842,8.42,4.436456,0.0,0.0
843,8.43,4.730943,0.0,0.0
844,8.44,6.229713,0.0,0.0
845,8.45,9.720459,0.0,0.0
846,8.46,8.695741,0.0,0.0
847,8.47,9.358934,0.0,0.0
848,8.48,10.44111,0.0,0.0
849,8.49,13.91989,0.0,0.0
850,8.50,12.41872,0.0,0.0
851,8.51,14.13537,0.0,0.0
852,8.52,12.33493,0.0,0.0
853,8.53,12.35887,0.0,0.0
854,8.54,12.30141,0.0,0.0
855,8.55,12.27747,0.0,0.0
856,8.56,12.54801,0.0,0.0
857,8.57,12.13621,0.0,0.0
858,8.58,9.749189,0.0,0.0
859,8.59,10.30465,0.0,0.0
860,8.60,9.440337,0.0,0.0
861,8.61,9.631873,0.0,0.0
862,8.62,4.800375,0.0,0.0
863,8.63,5.236119,0.0,0.0
864,8.64,8.480263,0.0,0.0
865,8.65,9.801862,0.0,0.0
866,8.66,9.136273,0.0,0.0
867,8.67,9.646238,0.0,0.0
868,8.68,9.782708,0.0,0.0
869,8.69,14.63097,0.0,0.0
870,8.70,15.07389,0.0,0.0
871,8.71,14.93024,0.0,0.0
872,8.72,13.54639,0.0,0.0
873,8.73,12.92869,0.0,0.0
874,8.74,12.75391,0.0,0.0
875,8.75,12.13621,0.0,0.0
876,8.76,11.5185,0.0,0.0
877,8.77,10.80982,0.0,0.0
878,8.78,8.992621,0.0,0.0
879,8.79,10.58477,0.0,0.0
880,8.80,9.82341,0.0,0.0
881,8.81,9.955091,0.0,0.0
882,8.82,9.569624,0.0,0.0
883,8.83,10.68053,0.0,0.0
884,8.84,8.420407,0.0,0.0
885,8.85,5.257667,0.0,0.0
886,8.86,6.79235,0.0,0.0
887,8.87,4.72376,0.0,0.0
888,8.88,5.011064,0.0,0.0
889,8.89,6.780379,0.0,0.0
890,8.90,6.694188,0.0,0.0
891,8.91,7.627927,0.0,0.0
892,8.92,7.565677,0.0,0.0
893,8.93,7.52737,0.0,0.0
894,8.94,7.328651,0.0,0.0
895,8.95,7.821857,0.0,0.0
896,8.96,6.698977,0.0,0.0
897,8.97,7.548918,0.0,0.0
898,8.98,8.121132,0.0,0.0
899,8.99,7.505822,0.0,0.0
900,9.00,6.246472,0.0,0.0
901,9.01,7.060501,0.0,0.0
902,9.02,6.054936,0.0,0.0
903,9.03,5.26485,0.0,0.0
904,9.04,7.192182,0.0,0.0
905,9.05,9.138668,0.0,0.0
906,9.06,9.279925,0.0,0.0
907,9.07,9.698911,0.0,0.0
908,9.08,8.243237,0.0,0.0
909,9.09,15.34683,0.0,0.0
910,9.10,15.07868,0.0,0.0
911,9.11,13.24712,0.0,0.0
912,9.12,14.72674,0.0,0.0
913,9.13,12.33493,0.0,0.0
914,9.14,12.70842,0.0,0.0
915,9.15,12.29423,0.0,0.0
916,9.16,11.74595,0.0,0.0
917,9.17,6.971915,0.0,0.0
918,9.18,8.695741,0.0,0.0
919,9.19,11.3557,0.0,0.0
920,9.20,10.12029,0.0,0.0
921,9.21,10.33098,0.0,0.0
922,9.22,14.82011,0.0,0.0
923,9.23,14.85363,0.0,0.0
924,9.24,13.90552,0.0,0.0
925,9.25,13.23754,0.0,0.0
926,9.26,11.57836,0.0,0.0
927,9.27,12.14818,0.0,0.0
928,9.28,11.94946,0.0,0.0
929,9.29,12.37324,0.0,0.0
930,9.30,10.77391,0.0,0.0
931,9.31,10.88883,0.0,0.0
932,9.32,9.009381,0.0,0.0
933,9.33,9.840169,0.0,0.0
934,9.34,9.677363,0.0,0.0
935,9.35,9.212888,0.0,0.0
936,9.36,8.963891,0.0,0.0
937,9.37,9.835381,0.0,0.0
938,9.38,9.574412,0.0,0.0
939,9.39,9.52174,0.0,0.0
940,9.40,6.05733,0.0,0.0
941,9.41,7.012617,0.0,0.0
942,9.42,5.997475,0.0,0.0
943,9.43,8.449138,0.0,0.0
944,9.44,7.975086,0.0,0.0
945,9.45,8.118738,0.0,0.0
946,9.46,7.635109,0.0,0.0
947,9.47,7.735666,0.0,0.0
948,9.48,8.623915,0.0,0.0
949,9.49,8.173804,0.0,0.0
950,9.50,8.137892,0.0,0.0
951,9.51,8.329428,0.0,0.0
952,9.52,8.257602,0.0,0.0
953,9.53,8.116343,0.0,0.0
954,9.54,7.90326,0.0,0.0
955,9.55,7.90326,0.0,0.0
956,9.56,8.085219,0.0,0.0
957,9.57,7.563283,0.0,0.0
958,9.58,8.401254,0.0,0.0
959,9.59,7.493851,0.0,0.0
960,9.60,6.493075,0.0,0.0
961,9.61,5.930438,0.0,0.0
962,9.62,5.518635,0.0,0.0
963,9.63,7.493851,0.0,0.0
964,9.64,7.824251,0.0,0.0
965,9.65,9.576807,0.0,0.0
966,9.66,10.31183,0.0,0.0
967,9.67,11.05642,0.0,0.0
968,9.68,9.445126,0.0,0.0
969,9.69,9.006987,0.0,0.0
970,9.70,6.713342,0.0,0.0
971,9.71,6.610391,0.0,0.0
972,9.72,6.019023,0.0,0.0
973,9.73,5.664681,0.0,0.0
974,9.74,5.418078,0.0,0.0
975,9.75,8.26239,0.0,0.0
976,9.76,8.257602,0.0,0.0
977,9.77,6.648698,0.0,0.0
978,9.78,7.685388,0.0,0.0
979,9.79,9.016563,0.0,0.0
980,9.80,8.240842,0.0,0.0
981,9.81,8.623915,0.0,0.0
982,9.82,7.623138,0.0,0.0
983,9.83,7.807492,0.0,0.0
984,9.84,7.438785,0.0,0.0
985,9.85,7.445967,0.0,0.0
986,9.86,7.66384,0.0,0.0
987,9.87,7.90326,0.0,0.0
988,9.88,7.505822,0.0,0.0
989,9.89,7.924808,0.0,0.0
990,9.90,6.83784,0.0,0.0
991,9.91,5.918467,0.0,0.0
992,9.92,6.936002,0.0,0.0
993,9.93,7.094019,0.0,0.0
994,9.94,8.568848,0.0,0.0
995,9.95,9.380483,0.0,0.0
996,9.96,9.337387,0.0,0.0
997,9.97,12.52886,0.0,0.0
998,9.98,14.47774,0.0,0.0
999,9.99,11.66695,90.0,5.5
1000,10.00,12.16494,90.0,5.5
1001,10.01,12.6773,90.0,5.5
1002,10.02,11.6861,90.0,5.5
1003,10.03,13.0053,90.0,5.5
1004,10.04,12.95503,90.0,5.5
1005,10.05,12.79222,90.0,5.5
1006,10.06,9.804255,90.0,5.5
1007,10.07,10.29507,90.0,5.5
1008,10.08,9.416395,90.0,5.5
1009,10.09,9.399636,90.0,5.5
1010,10.10,9.579201,90.0,5.5
1011,10.11,8.944737,90.0,5.5
1012,10.12,8.48984,90.0,5.5
1013,10.13,9.363723,90.0,5.5
1014,10.14,8.034941,90.0,5.5
1015,10.15,12.09072,90.0,5.5
1016,10.16,7.414843,90.0,5.5
1017,10.17,8.456321,90.0,5.5
1018,10.18,6.430826,90.0,5.5
1019,10.19,7.338228,90.0,5.5
1020,10.20,7.414843,90.0,5.5
1021,10.21,7.845799,90.0,5.5
1022,10.22,8.027759,90.0,5.5
1023,10.23,8.200141,90.0,5.5
1024,10.24,7.465121,90.0,5.5
1025,10.25,7.350199,90.0,5.5
1026,10.26,8.401254,90.0,5.5
1027,10.27,8.185776,90.0,5.5
1028,10.28,8.76996,90.0,5.5
1029,10.29,8.954314,90.0,5.5
1030,10.30,8.003817,90.0,5.5
1031,10.31,7.807492,90.0,5.5
1032,10.32,8.049306,90.0,5.5
1033,10.33,7.836222,90.0,5.5
1034,10.34,8.2169,90.0,5.5
1035,10.35,6.914454,90.0,5.5
1036,10.36,3.126827,90.0,5.5
1037,10.37,10.09156,90.0,5.5
1038,10.38,9.52174,90.0,5.5
1039,10.39,8.944737,90.0,5.5
1040,10.40,9.126697,90.0,5.5
1041,10.41,9.138668,90.0,5.5
1042,10.42,8.750807,90.0,5.5
1043,10.43,8.714894,90.0,5.5
1044,10.44,6.107608,90.0,5.5
1045,10.45,7.958326,90.0,5.5
1046,10.46,5.298368,90.0,5.5
1047,10.47,7.48188,90.0,5.5
1048,10.48,7.501034,90.0,5.5
1049,10.49,7.750031,90.0,5.5
1050,10.50,8.41083,90.0,5.5
1051,10.51,8.264784,90.0,5.5
1052,10.52,7.740454,90.0,5.5
1053,10.53,7.76679,90.0,5.5
1054,10.54,8.073248,90.0,5.5
1055,10.55,8.631097,90.0,5.5
1056,10.56,8.815451,90.0,5.5
1057,10.57,8.403648,90.0,5.5
1058,10.58,7.999028,90.0,5.5
1059,10.59,8.109161,90.0,5.5
1060,10.60,7.704541,90.0,5.5
1061,10.61,7.354988,90.0,5.5
1062,10.62,6.636727,90.0,5.5
1063,10.63,6.208165,90.0,5.5
1064,10.64,6.414066,90.0,5.5
1065,10.65,7.417237,90.0,5.5
1066,10.66,5.075707,90.0,5.5
1067,10.67,7.85777,90.0,5.5
1068,10.68,9.409213,90.0,5.5
1069,10.69,8.468291,90.0,5.5
1070,10.70,12.72518,90.0,5.5
1071,10.71,12.52886,90.0,5.5
1072,10.72,11.67892,90.0,5.5
1073,10.73,12.7611,90.0,5.5
1074,10.74,11.91594,90.0,5.5
1075,10.75,11.892,90.0,5.5
1076,10.76,13.15853,90.0,5.5
1077,10.77,12.5959,90.0,5.5
1078,10.78,11.87045,90.0,5.5
1079,10.79,10.96544,90.0,5.5
1080,10.80,8.231265,90.0,5.5
1081,10.81,9.572019,90.0,5.5
1082,10.82,9.279925,90.0,5.5
1083,10.83,9.974244,90.0,5.5
1084,10.84,9.782708,90.0,5.5
1085,10.85,9.816227,90.0,5.5
1086,10.86,9.002198,90.0,5.5
1087,10.87,8.599973,90.0,5.5
1088,10.88,5.183447,90.0,5.5
1089,10.89,7.601591,90.0,5.5
1090,10.90,6.931214,90.0,5.5
1091,10.91,7.275979,90.0,5.5
1092,10.92,7.299921,90.0,5.5
1093,10.93,7.067683,90.0,5.5
1094,10.94,7.994239,90.0,5.5
1095,10.95,8.585608,90.0,5.5
1096,10.96,8.307879,90.0,5.5
1097,10.97,8.020576,90.0,5.5
1098,10.98,8.226477,90.0,5.5
1099,10.99,8.149862,90.0,5.5
1100,11.00,9.715671,90.0,5.5
1101,11.01,9.900024,90.0,5.5
1102,11.02,9.634268,90.0,5.5
1103,11.03,10.00776,90.0,5.5
1104,11.04,10.05804,90.0,5.5
1105,11.05,9.85214,90.0,5.5
1106,11.06,9.28232,90.0,5.5
1107,11.07,9.234436,90.0,5.5
1108,11.08,7.558495,90.0,5.5
1109,11.09,7.170634,90.0,5.5
1110,11.10,3.196259,90.0,5.5
1111,11.11,7.163452,90.0,5.5
1112,11.12,1.900996,90.0,5.5
1113,11.13,8.777143,90.0,5.5
1114,11.14,8.432379,90.0,5.5
1115,11.15,8.492233,90.0,5.5
1116,11.16,8.204929,90.0,5.5
1117,11.17,7.989451,90.0,5.5
1118,11.18,8.015787,90.0,5.5
1119,11.19,7.843405,90.0,5.5
1120,11.20,7.85777,90.0,5.5
1121,11.21,7.424419,90.0,5.5
1122,11.22,7.726089,90.0,5.5
1123,11.23,5.997475,90.0,5.5
1124,11.24,6.124368,90.0,5.5
1125,11.25,7.04853,90.0,5.5
1126,11.26,5.71496,90.0,5.5
1127,11.27,5.08289,90.0,5.5
1128,11.28,5.944803,90.0,5.5
1129,11.29,9.801862,90.0,5.5
1130,11.30,11.46583,90.0,5.5
1131,11.31,12.49534,90.0,5.5
1132,11.32,15.46415,90.0,5.5
1133,11.33,13.06276,90.0,5.5
1134,11.34,12.19846,90.0,5.5
1135,11.35,12.27507,90.0,5.5
1136,11.36,10.29507,90.0,5.5
1137,11.37,11.3557,90.0,5.5
1138,11.38,11.84412,90.0,5.5
1139,11.39,11.82257,90.0,5.5
1140,11.40,11.33415,90.0,5.5
1141,11.41,10.55364,90.0,5.5
1142,11.42,10.08438,90.0,5.5
1143,11.43,10.07959,90.0,5.5
1144,11.44,10.06522,90.0,5.5
1145,11.45,9.679757,90.0,5.5
1146,11.46,9.169792,90.0,5.5
1147,11.47,8.537724,90.0,5.5
1148,11.48,9.303867,90.0,5.5
1149,11.49,7.965509,90.0,5.5
1150,11.50,6.79235,90.0,5.5
1151,11.51,7.876924,90.0,5.5
1152,11.52,0.452504,90.0,5.5
1153,11.53,7.098808,90.0,5.5
1154,11.54,7.762002,90.0,5.5
1155,11.55,12.39478,90.0,5.5
1156,11.56,11.33894,90.0,5.5
1157,11.57,11.88242,90.0,5.5
1158,11.58,11.892,90.0,5.5
1159,11.59,12.24395,90.0,5.5
1160,11.60,12.14339,90.0,5.5
1161,11.61,10.28549,90.0,5.5
1162,11.62,10.92714,90.0,5.5
1163,11.63,10.1993,90.0,5.5
1164,11.64,9.258378,90.0,5.5
1165,11.65,9.636662,90.0,5.5
1166,11.66,9.342175,90.0,5.5
1167,11.67,9.136273,90.0,5.5
1168,11.68,5.693412,90.0,5.5
1169,11.69,5.523423,90.0,5.5
1170,11.70,8.109161,90.0,5.5
1171,11.71,6.789956,90.0,5.5
1172,11.72,5.841852,90.0,5.5
1173,11.73,7.462727,90.0,5.5
1174,11.74,7.898471,90.0,5.5
1175,11.75,7.94875,90.0,5.5
1176,11.76,8.324639,90.0,5.5
1177,11.77,8.190564,90.0,5.5
1178,11.78,8.291121,90.0,5.5
1179,11.79,8.178593,90.0,5.5
1180,11.80,8.087613,90.0,5.5
1181,11.81,7.848193,90.0,5.5
1182,11.82,8.032547,90.0,5.5
1183,11.83,7.654263,90.0,5.5
1184,11.84,6.773197,90.0,5.5
1185,11.85,4.733337,90.0,5.5
1186,11.86,7.204153,90.0,5.5
1187,11.87,6.330269,90.0,5.5
1188,11.88,6.337452,90.0,5.5
1189,11.89,6.770802,90.0,5.5
1190,11.90,10.05086,90.0,5.5
1191,11.91,10.0341,90.0,5.5
1192,11.92,8.580819,90.0,5.5
1193,11.93,13.29979,90.0,5.5
1194,11.94,12.14818,90.0,5.5
1195,11.95,11.9327,90.0,5.5
1196,11.96,13.19445,90.0,5.5
1197,11.97,12.36605,90.0,5.5
1198,11.98,12.44745,90.0,5.5
1199,11.99,12.35648,90.0,5.5
1200,12.00,12.10987,90.0,5.5
1201,12.01,11.22641,90.0,5.5
1202,12.02,9.730036,90.0,5.5
1203,12.03,10.60871,90.0,5.5
1204,12.04,10.2807,90.0,5.5
1205,12.05,9.605537,90.0,5.5
1206,12.06,9.828198,90.0,5.5
1207,12.07,9.251195,90.0,5.5
1208,12.08,10.78588,90.0,5.5
1209,12.09,8.391677,90.0,5.5
1210,12.10,7.299921,90.0,5.5
1211,12.11,7.989451,90.0,5.5
1212,12.12,8.561666,90.0,5.5
1213,12.13,11.54005,90.0,5.5
1214,12.14,10.74278,90.0,5.5
1215,12.15,10.66856,90.0,5.5
1216,12.16,13.75948,90.0,5.5
1217,12.17,11.08755,90.0,5.5
1218,12.18,10.93671,90.0,5.5
1219,12.19,11.94467,90.0,5.5
1220,12.20,11.90876,90.0,5.5
1221,12.21,12.35408,90.0,5.5
1222,12.22,12.37324,90.0,5.5
1223,12.23,11.17374,90.0,5.5
1224,12.24,9.363723,90.0,5.5
1225,12.25,9.308656,90.0,5.5
1226,12.26,9.160215,90.0,5.5
1227,12.27,9.756371,90.0,5.5
1228,12.28,9.610326,90.0,5.5
1229,12.29,10.83855,90.0,5.5
1230,12.30,9.064447,90.0,5.5
1231,12.31,9.392453,90.0,5.5
1232,12.32,8.183381,90.0,5.5
1233,12.33,6.047753,90.0,5.5
1234,12.34,7.496245,90.0,5.5
1235,12.35,6.639122,90.0,5.5
1236,12.36,7.534553,90.0,5.5
1237,12.37,7.252037,90.0,5.5
1238,12.38,8.130709,90.0,5.5
1239,12.39,7.900866,90.0,5.5
1240,12.40,8.061277,90.0,5.5
1241,12.41,8.362947,90.0,5.5
1242,12.42,8.386889,90.0,5.5
1243,12.43,8.602366,90.0,5.5
1244,12.44,8.336611,90.0,5.5
1245,12.45,7.936779,90.0,5.5
1246,12.46,8.281544,90.0,5.5
1247,12.47,7.661446,90.0,5.5
1248,12.48,7.034164,90.0,5.5
1249,12.49,7.326257,90.0,5.5
1250,12.50,6.332664,90.0,5.5
1251,12.51,6.172252,90.0,5.5
1252,12.52,7.204153,90.0,5.5
1253,12.53,7.115568,90.0,5.5
1254,12.54,9.495404,90.0,5.5
1255,12.55,8.327033,90.0,5.5
1256,12.56,11.56639,90.0,5.5
1257,12.57,14.69561,90.0,5.5
1258,12.58,12.81616,90.0,5.5
1259,12.59,12.78983,90.0,5.5
1260,12.60,13.61583,90.0,5.5
1261,12.61,12.17212,90.0,5.5
1262,12.62,12.20564,90.0,5.5
1263,12.63,11.53048,90.0,5.5
1264,12.64,11.98537,90.0,5.5
1265,12.65,8.803479,90.0,5.5
1266,12.66,7.611167,90.0,5.5
1267,12.67,8.133103,90.0,5.5
1268,12.68,7.778761,90.0,5.5
1269,12.69,7.584831,90.0,5.5
1270,12.70,8.133103,90.0,5.5
1271,12.71,8.312668,90.0,5.5
1272,12.72,8.09719,90.0,5.5
1273,12.73,8.104373,90.0,5.5
1274,12.74,8.219295,90.0,5.5
1275,12.75,8.104373,90.0,5.5
1276,12.76,7.984663,90.0,5.5
1277,12.77,7.881712,90.0,5.5
1278,12.78,7.21373,90.0,5.5
1279,12.79,6.399701,90.0,5.5
1280,12.80,4.733337,90.0,5.5
1281,12.81,6.23929,90.0,5.5
1282,12.82,5.535394,90.0,5.5
1283,12.83,5.027823,90.0,5.5
1284,12.84,2.96881,90.0,5.5
1285,12.85,4.93445,90.0,5.5
1286,12.86,8.190564,90.0,5.5
1287,12.87,16.89109,90.0,5.5
1288,12.88,14.80095,90.0,5.5
1289,12.89,15.10262,90.0,5.5
1290,12.90,15.61977,90.0,5.5
1291,12.91,12.41394,90.0,5.5
1292,12.92,11.82017,90.0,5.5
1293,12.93,10.31422,90.0,5.5
1294,12.94,11.41316,90.0,5.5
1295,12.95,12.23437,90.0,5.5
1296,12.96,7.759608,90.0,5.5
1297,12.97,8.027759,90.0,5.5
1298,12.98,8.128315,90.0,5.5
1299,12.99,8.295909,90.0,5.5
1300,13.00,7.891289,90.0,5.5
1301,13.01,7.795521,90.0,5.5
1302,13.02,8.054094,90.0,5.5
1303,13.03,7.862558,90.0,5.5
1304,13.04,7.060501,90.0,5.5
1305,13.05,7.400477,90.0,5.5
1306,13.06,6.200983,90.0,5.5
1307,13.07,6.502652,90.0,5.5
1308,13.08,6.361394,90.0,5.5
1309,13.09,6.184223,90.0,5.5
1310,13.10,8.039729,90.0,5.5
1311,13.11,8.856153,90.0,5.5
1312,13.12,11.37725,90.0,5.5
1313,13.13,15.21036,90.0,5.5
1314,13.14,13.92228,90.0,5.5
1315,13.15,13.25191,90.0,5.5
1316,13.16,13.22078,90.0,5.5
1317,13.17,12.87841,90.0,5.5
1318,13.18,12.32296,90.0,5.5
1319,13.19,11.54245,90.0,5.5
1320,13.20,11.7699,90.0,5.5
1321,13.21,11.76511,90.0,5.5
1322,13.22,10.35253,90.0,5.5
1323,13.23,10.40041,90.0,5.5
1324,13.24,8.315063,90.0,5.5
1325,13.25,9.548077,90.0,5.5
1326,13.26,9.765948,90.0,5.5
1327,13.27,9.301474,90.0,5.5
1328,13.28,9.524135,90.0,5.5
1329,13.29,9.229648,90.0,5.5
1330,13.30,8.611943,90.0,5.5
1331,13.31,8.051701,90.0,5.5
1332,13.32,7.31668,90.0,5.5
1333,13.33,5.846641,90.0,5.5
1334,13.34,6.67264,90.0,5.5
1335,13.35,6.586449,90.0,5.5
1336,13.36,8.286332,90.0,5.5
1337,13.37,7.620744,90.0,5.5
1338,13.38,8.039729,90.0,5.5
1339,13.39,8.310274,90.0,5.5
1340,13.40,8.154651,90.0,5.5
1341,13.41,8.319851,90.0,5.5
1342,13.42,7.833828,90.0,5.5
1343,13.43,8.135497,90.0,5.5
1344,13.44,7.702147,90.0,5.5
1345,13.45,7.920019,90.0,5.5
1346,13.46,7.33344,90.0,5.5
1347,13.47,7.776367,90.0,5.5
1348,13.48,7.264008,90.0,5.5
1349,13.49,6.787562,90.0,5.5
1350,13.50,6.402095,90.0,5.5
1351,13.51,5.959168,90.0,5.5
1352,13.52,5.664681,90.0,5.5
1353,13.53,5.410896,90.0,5.5
1354,13.54,6.739678,90.0,5.5
1355,13.55,9.701305,90.0,5.5
1356,13.56,10.59674,90.0,5.5
1357,13.57,13.89834,90.0,5.5
1358,13.58,12.93348,90.0,5.5
1359,13.59,12.3469,90.0,5.5
1360,13.60,16.55351,90.0,5.5
1361,13.61,13.5033,90.0,5.5
1362,13.62,9.952697,90.0,5.5
1363,13.63,9.967062,90.0,5.5
1364,13.64,11.90158,90.0,5.5
1365,13.65,10.62068,90.0,5.5
1366,13.66,11.88242,90.0,5.5
1367,13.67,13.66371,90.0,5.5
1368,13.68,12.51689,90.0,5.5
1369,13.69,13.48654,90.0,5.5
1370,13.70,12.45703,90.0,5.5
1371,13.71,11.40119,90.0,5.5
1372,13.72,11.69567,90.0,5.5
1373,13.73,11.74595,90.0,5.5
1374,13.74,10.97502,90.0,5.5
1375,13.75,11.03488,90.0,5.5
1376,13.76,7.917625,90.0,5.5
1377,13.77,8.698134,90.0,5.5
1378,13.78,8.777143,90.0,5.5
1379,13.79,9.272743,90.0,5.5
1380,13.80,8.779537,90.0,5.5
1381,13.81,8.470686,90.0,5.5
1382,13.82,8.494628,90.0,5.5
1383,13.83,7.268796,90.0,5.5
1384,13.84,7.69257,90.0,5.5
1385,13.85,7.12275,90.0,5.5
1386,13.86,6.823475,90.0,5.5
1387,13.87,7.36217,90.0,5.5
1388,13.88,7.522582,90.0,5.5
1389,13.89,8.26239,90.0,5.5
1390,13.90,7.687782,90.0,5.5
1391,13.91,8.128315,90.0,5.5
1392,13.92,7.989451,90.0,5.5
1393,13.93,8.437167,90.0,5.5
1394,13.94,7.742848,90.0,5.5
1395,13.95,7.642292,90.0,5.5
1396,13.96,7.548918,90.0,5.5
1397,13.97,7.438785,90.0,5.5
1398,13.98,7.431602,90.0,5.5
1399,13.99,6.823475,90.0,5.5
1400,14.00,5.784391,90.0,5.5
1401,14.01,5.928043,90.0,5.5
1402,14.02,7.680599,90.0,5.5
1403,14.03,8.475474,90.0,5.5
1404,14.04,9.708488,90.0,5.5
1405,14.05,10.89122,90.0,5.5
1406,14.06,12.29662,90.0,5.5
1407,14.07,12.07396,90.0,5.5
1408,14.08,12.90714,90.0,5.5
1409,14.09,6.311116,90.0,5.5
1410,14.10,6.256049,90.0,5.5
1411,14.11,8.259995,90.0,5.5
1412,14.12,10.56801,90.0,5.5
1413,14.13,12.55998,90.0,5.5
1414,14.14,13.19445,90.0,5.5
1415,14.15,11.74595,90.0,5.5
1416,14.16,12.73476,90.0,5.5
1417,14.17,13.86722,90.0,5.5
1418,14.18,12.39239,90.0,5.5
1419,14.19,12.19606,90.0,5.5
1420,14.20,11.69567,90.0,5.5
1421,14.21,11.17853,90.0,5.5
1422,14.22,11.73638,90.0,5.5
1423,14.23,13.14896,90.0,5.5
1424,14.24,10.85531,90.0,5.5
1425,14.25,9.241618,90.0,5.5
1426,14.26,9.404425,90.0,5.5
1427,14.27,8.506598,90.0,5.5
1428,14.28,8.813056,90.0,5.5
1429,14.29,9.390059,90.0,5.5
1430,14.30,9.514558,90.0,5.5
1431,14.31,8.978256,90.0,5.5
1432,14.32,8.544906,90.0,5.5
1433,14.33,3.462016,90.0,5.5
1434,14.34,8.042124,90.0,5.5
1435,14.35,4.493917,90.0,5.5
1436,14.36,7.685388,90.0,5.5
1437,14.37,7.532158,90.0,5.5
1438,14.38,7.94875,90.0,5.5
1439,14.39,8.291121,90.0,5.5
1440,14.40,8.090008,90.0,5.5
1441,14.41,8.010999,90.0,5.5
1442,14.42,7.728483,90.0,5.5
1443,14.43,7.955932,90.0,5.5
1444,14.44,7.905654,90.0,5.5
1445,14.45,7.745243,90.0,5.5
